50,58,54,57,56,58,56,60,58,64,60,60,44,67,68,72,69,144,69,74,68,73,70,63,49,58,63,68,68,68,66,71,63,70,63,60,43,61,67,74,73,73,71,75,70,73,67,60,51,58,60,65,66,67,66,72,67,66,59,56,35,50,50,53,54,61,58,59,56,59,54,51
50,58,53,58,55,59,54,60,58,63,58,60,44,67,67,72,70,72,70,73,70,73,69,64,48,59,63,69,69,66,68,70,63,69,63,60,42,61,66,74,73,73,73,75,71,72,66,60,50,58,61,64,66,67,65,71,67,66,60,56,34,49,50,53,54,61,59,58,56,59,55,50
50,58,54,57,57,58,55,61,59,64,60,60,44,111,68,72,70,73,70,74,70,73,70,63,49,59,63,69,69,68,68,71,63,71,63,60,42,61,67,74,72,73,72,76,71,72,68,60,50,59,60,65,66,67,65,72,67,66,60,56,35,50,51,53,53,62,58,58,57,59,54,51
50,59,54,59,57,59,55,61,59,64,60,61,44,68,69,73,70,74,70,75,70,74,71,64,50,60,63,70,70,69,68,71,64,71,63,61,44,61,68,74,72,75,73,76,71,73,68,60,51,59,61,65,67,68,66,71,68,67,61,57,35,50,51,54,55,61,60,59,56,59,55,51
51,59,55,58,57,60,55,61,60,65,60,61,45,67,70,73,71,74,72,74,71,74,71,65,51,60,63,70,71,68,69,71,65,71,65,61,43,63,68,76,74,75,74,76,72,73,69,61,51,60,62,65,68,68,66,73,69,68,61,56,36,49,52,54,54,63,59,58,57,59,55,52
51,59,55,58,58,59,56,61,60,65,61,61,45,69,69,73,72,75,72,75,70,75,71,66,50,60,64,70,71,69,68,72,65,72,64,61,43,63,68,76,74,75,73,77,72,73,69,61,51,61,61,66,68,68,67,73,69,68,61,57,36,50,52,55,55,62,60,59,57,61,55,52
51,59,54,59,57,61,55,61,59,65,60,61,45,69,69,74,72,75,71,74,71,74,71,65,50,59,64,69,72,69,69,72,64,73,64,61,44,62,68,75,73,75,73,76,73,73,68,62,51,59,62,65,67,68,66,73,69,68,60,58,35,51,51,54,55,62,59,60,57,60,56,52
50,58,53,57,56,58,55,60,59,63,59,60,44,66,68,71,70,73,69,74,70,73,70,64,48,59,63,69,69,67,68,70,63,70,63,60,42,60,66,140,72,73,71,75,70,72,67,59,51,59,60,65,66,67,64,72,66,65,60,56,35,49,51,53,54,61,57,58,55,59,53,51
49,56,52,56,55,57,53,59,58,61,58,58,43,65,67,70,68,71,68,72,68,71,68,62,47,57,62,67,67,65,65,69,61,69,61,58,42,59,65,72,70,72,69,73,69,71,65,125,49,57,59,63,64,65,64,69,67,64,59,55,34,48,50,53,51,61,56,57,54,111,53,50
49,57,52,57,55,58,54,58,57,62,58,58,43,67,66,70,68,71,69,72,68,71,68,63,48,57,62,67,67,66,66,68,61,69,62,58,42,60,65,72,72,71,70,74,70,70,66,58,49,57,59,63,64,66,63,70,66,64,59,55,34,48,50,52,52,59,58,57,55,57,52,49
49,56,51,57,55,57,55,59,57,62,57,60,43,65,66,70,68,71,69,72,67,71,69,61,48,57,62,68,66,66,66,69,62,69,62,59,41,60,64,72,70,72,70,73,69,71,66,59,49,57,59,63,65,65,63,71,66,65,59,55,34,47,50,52,52,60,57,56,55,57,54,49
49,57,53,57,55,57,54,59,58,62,59,59,43,66,67,72,69,72,68,72,69,74,69,63,48,58,62,69,68,66,67,69,63,70,62,59,42,61,66,73,72,73,71,74,70,72,66,60,49,58,59,64,66,66,64,71,67,66,58,55,35,48,50,53,54,60,58,57,56,58,53,50
50,58,53,57,56,58,55,60,58,63,59,60,44,66,68,72,69,73,69,73,69,72,70,64,48,60,62,69,67,68,67,70,62,70,63,59,42,61,66,74,70,74,71,74,70,72,68,60,50,58,61,63,67,67,64,71,68,65,60,56,35,49,50,53,53,60,58,57,55,59,54,50
50,59,53,58,56,59,55,60,59,63,60,61,44,67,68,141,70,73,70,73,70,73,70,63,49,59,63,69,69,68,69,71,63,70,64,60,43,61,67,74,73,74,73,76,70,72,67,61,50,59,61,64,66,68,65,72,68,66,60,57,35,49,50,54,53,62,58,58,57,58,56,51
50,59,53,58,56,116,56,60,59,64,60,61,44,67,69,71,72,73,69,74,70,73,70,65,49,60,63,70,69,69,68,72,64,71,63,60,43,61,68,75,73,73,73,75,72,73,68,60,50,59,60,65,68,68,66,73,68,67,60,57,35,50,50,54,54,62,58,58,57,60,55,51
50,59,53,59,57,58,56,61,60,64,60,60,45,68,69,72,70,73,71,75,70,74,70,64,49,60,64,70,69,68,68,71,65,71,64,61,43,62,68,74,73,75,72,76,72,73,67,60,51,60,61,128,68,69,65,72,69,66,61,58,35,49,52,54,54,62,59,60,57,59,54,51
51,59,55,58,57,60,56,60,60,64,61,61,45,69,69,74,71,75,71,76,71,74,72,65,50,60,64,70,70,71,68,72,64,72,65,61,43,63,68,75,74,75,74,77,72,73,69,61,51,60,62,65,68,69,67,73,69,67,61,57,36,50,52,54,55,62,59,59,57,60,57,51
50,60,54,58,57,58,57,60,60,65,60,61,44,68,69,72,72,74,72,75,71,73,71,65,49,60,64,70,70,69,68,72,64,72,63,61,43,62,68,74,74,75,73,76,73,73,68,61,50,59,61,66,66,69,66,73,68,67,61,57,35,50,51,54,55,62,59,59,56,116,55,52
50,59,53,57,56,58,55,60,58,64,59,61,43,67,69,71,70,72,70,74,69,73,69,63,49,59,63,68,69,68,67,70,64,70,64,60,43,60,67,73,73,74,71,74,70,73,66,60,50,59,60,64,66,67,64,71,67,65,59,56,35,50,50,54,54,62,57,58,56,59,54,50
49,56,51,57,55,56,54,58,57,62,58,58,43,64,67,69,69,70,68,71,67,72,67,131,48,57,61,66,67,67,66,69,61,69,62,58,41,59,65,72,70,72,69,72,69,71,66,58,48,57,59,62,64,66,64,70,66,64,59,54,34,49,49,52,52,59,57,57,55,58,53,49
49,56,53,56,56,58,54,59,57,63,58,59,42,66,66,70,68,72,70,73,69,72,68,63,48,58,62,69,67,67,66,69,62,70,61,59,42,60,65,72,70,72,70,74,69,142,65,59,49,57,59,63,65,66,64,70,66,65,58,55,34,48,50,52,53,60,57,58,55,57,53,50
49,58,53,57,56,58,54,59,57,63,60,59,44,66,68,71,70,72,70,73,69,72,69,63,49,59,62,67,68,67,66,71,63,71,63,59,43,61,66,74,71,73,71,76,69,72,67,60,50,58,60,65,65,67,65,71,68,65,60,56,34,49,50,54,54,61,58,57,56,59,53,51
50,59,54,58,57,59,55,117,59,64,60,60,44,68,69,71,72,73,70,74,70,74,70,64,50,59,64,69,69,68,67,72,64,71,63,61,43,61,68,75,73,75,73,75,71,75,68,61,51,59,61,65,67,68,66,73,68,66,61,57,35,49,52,54,54,62,59,58,57,59,55,52
51,59,54,59,57,60,56,61,59,64,61,62,45,68,69,73,71,74,71,74,72,74,71,65,50,60,64,70,69,69,69,73,64,73,64,61,44,62,69,75,74,75,73,77,72,73,68,61,51,60,62,66,67,68,67,73,69,67,62,57,36,50,52,53,55,62,58,60,57,60,56,51
49,58,52,57,55,58,54,59,58,62,59,60,44,66,67,72,69,71,69,72,68,72,68,132,48,58,62,68,68,66,66,70,63,69,63,59,42,60,66,73,71,72,71,75,70,72,66,59,49,58,60,63,66,67,64,71,66,66,59,55,34,49,49,53,53,59,57,57,56,59,54,50
49,58,52,57,55,57,55,58,57,63,58,60,43,66,68,70,68,72,68,72,69,71,69,63,47,58,62,67,68,67,66,69,62,69,61,59,42,60,66,72,70,72,71,74,70,70,66,59,49,58,60,63,65,65,64,70,67,65,59,55,34,48,50,52,53,59,58,57,55,57,53,50
48,57,53,56,54,57,54,59,57,62,58,58,42,65,67,70,68,71,68,71,67,71,68,62,48,56,62,67,67,66,65,69,62,68,62,58,42,60,64,72,71,71,70,73,69,70,65,59,48,58,58,63,65,65,63,70,64,65,58,55,33,48,50,52,53,59,57,56,55,57,53,49
49,57,51,57,55,57,54,58,58,61,58,59,43,66,66,70,69,71,68,72,68,71,67,62,48,58,62,67,67,67,66,135,62,68,61,58,43,59,66,72,70,72,70,74,70,70,66,59,49,57,59,62,65,66,64,69,65,65,58,54,34,48,50,53,52,59,58,57,54,57,53,50
49,57,52,56,56,57,54,59,57,61,59,59,43,65,66,70,70,71,68,72,69,71,68,62,48,58,61,67,68,67,65,69,63,69,61,59,42,60,66,72,70,73,70,73,69,71,66,59,49,58,59,63,65,64,65,70,66,64,59,55,34,48,49,52,52,60,57,57,55,58,53,104
50,58,52,58,56,58,55,59,59,63,59,60,44,66,68,71,70,73,69,74,69,73,70,63,48,58,63,68,68,68,67,71,63,71,63,59,43,61,66,75,72,73,72,75,70,73,66,60,49,59,60,64,66,66,64,71,68,65,60,56,34,49,51,53,54,61,58,58,56,58,54,51
50,58,53,58,56,59,56,60,59,63,60,60,44,67,69,72,71,72,71,74,69,73,71,64,49,59,63,70,69,68,67,71,64,70,63,59,43,62,66,75,72,74,72,75,72,73,67,61,50,59,61,65,67,67,65,72,68,67,60,57,34,50,50,54,54,62,58,59,56,60,54,51
50,59,54,59,56,60,55,61,59,65,60,61,45,68,69,73,71,74,70,75,71,74,70,64,50,59,64,70,70,68,69,71,65,72,64,60,44,63,67,76,73,76,73,77,71,73,69,61,50,60,61,65,67,68,66,72,68,68,61,56,35,51,51,54,55,62,60,59,56,60,55,52
51,60,54,60,58,59,56,61,59,65,61,61,45,68,70,75,71,75,70,77,70,75,72,66,50,60,64,70,70,68,68,72,64,71,64,61,44,63,68,74,74,76,73,78,72,74,69,61,51,61,61,67,67,68,67,73,69,67,62,57,36,50,52,54,55,62,60,60,57,61,55,52
48,57,52,56,55,57,53,58,56,62,58,59,42,65,67,70,68,71,68,72,68,71,68,61,48,58,61,67,67,65,66,69,62,68,61,59,41,60,65,73,70,72,70,74,69,70,65,59,48,57,58,122,64,65,63,70,65,64,59,55,33,48,49,52,52,60,56,57,55,57,53,50
49,57,51,57,55,58,55,58,58,62,58,59,43,110,67,70,69,72,69,72,69,72,69,62,49,57,62,67,68,65,67,69,62,69,63,58,42,60,66,73,70,73,70,74,69,140,67,59,48,57,59,63,66,66,64,70,66,65,59,55,34,48,50,52,53,59,57,57,56,57,54,50
49,58,53,57,57,58,55,59,58,63,59,60,44,67,67,71,69,72,70,73,70,73,69,63,50,58,63,69,68,67,67,71,63,70,63,60,43,60,67,74,72,73,71,74,70,71,67,60,50,58,61,64,66,66,66,71,67,65,60,56,35,49,50,53,54,60,58,57,56,59,54,51
50,59,53,59,56,59,56,60,59,65,59,61,44,67,69,72,71,73,70,74,70,74,70,63,50,59,63,70,70,68,68,71,64,71,64,60,44,61,68,75,72,75,72,75,72,73,68,61,50,59,61,66,66,68,65,73,68,67,60,58,34,50,51,53,54,62,59,59,56,60,55,51
51,58,54,59,57,60,56,61,60,64,60,61,45,69,68,73,70,75,70,76,70,75,71,66,50,60,64,71,71,69,68,71,64,72,64,61,43,63,68,75,73,76,73,77,72,74,69,61,51,60,62,65,67,68,66,73,69,66,61,56,36,50,51,55,54,62,60,58,57,61,55,52
49,58,53,56,56,57,55,59,58,63,59,60,43,66,67,71,69,72,68,72,69,72,70,62,49,58,63,67,68,67,67,70,63,69,63,59,42,60,67,73,71,72,72,74,70,72,66,60,49,58,60,64,65,132,65,71,67,65,60,55,34,49,50,53,53,60,58,57,56,57,54,51
49,56,52,56,55,57,54,57,58,62,58,59,42,66,67,71,68,71,68,72,68,71,69,62,47,58,61,67,67,66,66,69,62,69,61,59,42,59,65,73,69,142,70,74,69,70,66,58,49,57,59,63,65,66,64,70,66,64,59,54,34,48,49,53,52,60,58,57,55,57,53,49
49,57,52,56,55,57,55,58,57,62,58,59,42,66,67,71,68,72,69,72,68,71,68,63,48,57,63,67,67,67,66,69,62,69,62,59,42,61,65,73,71,73,69,74,69,71,66,59,49,57,59,64,66,66,63,70,66,65,58,55,34,49,50,52,53,60,57,57,55,58,53,50
50,60,53,58,56,59,55,61,60,64,60,61,44,67,69,72,70,75,71,74,71,74,70,65,49,60,63,69,69,68,68,71,64,71,65,60,44,61,67,75,72,74,73,77,71,72,68,61,51,58,61,128,66,69,66,71,69,67,60,57,34,50,51,54,54,62,59,59,57,60,55,52
51,60,55,58,57,60,56,61,59,65,61,62,45,68,69,73,72,75,70,76,72,73,72,65,50,60,65,70,70,70,69,71,65,72,65,60,44,63,69,75,73,75,75,77,72,74,69,62,51,60,60,67,67,69,66,74,69,68,62,57,35,50,52,55,55,62,60,60,57,59,56,52
49,57,52,57,55,57,55,59,58,63,58,59,43,67,68,70,69,72,68,73,68,71,69,63,49,58,62,68,68,67,66,68,63,69,63,59,43,59,66,73,72,72,72,73,71,70,67,59,49,58,59,64,66,66,63,70,66,132,58,56,34,48,50,53,53,61,57,57,55,58,53,50
49,58,52,58,56,58,54,59,58,63,59,60,44,66,67,71,69,72,70,73,69,72,69,64,48,59,63,68,69,67,67,70,62,70,63,60,42,61,66,74,71,74,71,75,70,72,67,60,50,58,60,64,66,66,64,71,66,66,59,55,35,48,51,53,53,60,57,58,56,59,54,50
49,57,52,57,55,58,54,57,58,62,58,60,43,67,67,72,69,72,68,73,68,71,70,62,48,58,62,67,68,66,66,69,63,69,63,58,42,60,65,73,72,72,71,73,70,70,67,59,50,57,59,64,65,66,64,70,67,65,59,55,34,49,49,53,53,60,58,57,55,58,54,50
48,57,52,57,55,58,54,58,57,63,58,60,43,66,66,70,69,72,68,73,67,72,69,63,48,58,62,67,68,66,65,71,62,68,62,58,43,60,66,72,71,72,71,74,70,71,65,59,49,57,59,63,66,65,64,70,66,65,60,55,34,48,49,53,53,59,58,57,55,57,54,50
50,58,53,58,57,59,55,61,59,64,59,61,44,66,69,72,70,74,70,73,70,73,69,64,49,60,62,69,70,67,67,71,64,70,64,59,43,62,66,141,74,73,73,74,72,73,67,61,50,59,60,65,67,67,66,72,68,66,60,57,35,49,52,53,54,61,58,117,57,59,54,52
50,60,54,58,57,60,56,61,59,65,60,61,45,68,69,73,71,74,71,75,70,75,70,65,50,59,64,70,69,69,68,71,64,72,64,60,43,63,67,75,73,74,74,76,72,74,67,62,50,60,62,65,67,68,66,71,69,67,61,57,35,50,51,54,54,62,60,58,58,59,55,52
